;Date;No_cases;Rolling_R;Workplace;Events;Daycare;Higher Education;Secondary Education;Primary Education;Restaurants/Cafes;Transport;Entertainment;Sports;Indoor;Masks;MassGather50;MassGatherAll;Shops;Outdoor;Religion;Gatherings;Stayhome;Telework;Prikken
194;2020-09-06;1767;1.3070908546885618;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0
195;2020-09-07;1859;1.2937873850759392;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0
196;2020-09-08;1932;1.28495397339539;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0
197;2020-09-09;2556;1.2796329607175452;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0
198;2020-09-10;2536;1.2748051077513876;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0
199;2020-09-11;2549;1.2671685419238141;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0
200;2020-09-12;2509;1.2547587834601373;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0
201;2020-09-13;2488;1.2373602203046383;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0
202;2020-09-14;2540;1.218179769291106;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0
203;2020-09-15;2763;1.200263315779192;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0
204;2020-09-16;3440;1.1866753144260958;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0
205;2020-09-17;3174;1.1779649841645103;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0
206;2020-09-18;3216;1.1742772148278489;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0
207;2020-09-19;3035;1.175885955140721;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0
208;2020-09-20;3357;1.1825875038330491;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0
209;2020-09-21;3403;1.1969609874016038;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0
210;2020-09-22;3606;1.2187585344292482;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0
211;2020-09-23;4949;1.2465018636754455;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0
212;2020-09-24;4715;1.275817285530569;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0
213;2020-09-25;5090;1.301029564984675;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0
214;2020-09-26;5560;1.317066595148334;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0
215;2020-09-27;5833;1.320420560720199;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0
216;2020-09-28;5949;1.3117764297182442;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;2.0;0.0;2.0;0.0
217;2020-09-29;5991;1.2925013615372853;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;1.0;2.0;2.0;0.0;3.0;0.0;2.0;0.0;2.0;0.0
218;2020-09-30;7562;1.2663917022295157;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;1.0;2.0;2.0;0.0;3.0;0.0;2.0;0.0;2.0;0.0
219;2020-10-01;6583;1.2365663084149836;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;1.0;2.0;2.0;0.0;3.0;0.0;2.0;0.0;2.0;0.0
220;2020-10-02;7260;1.2060381266283218;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;1.0;2.0;2.0;0.0;3.0;0.0;2.0;0.0;2.0;0.0
221;2020-10-03;6904;1.1775662830787692;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;1.0;2.0;2.0;0.0;3.0;0.0;2.0;0.0;2.0;0.0
222;2020-10-04;7081;1.152522671291486;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;1.0;2.0;2.0;0.0;3.0;0.0;2.0;0.0;2.0;0.0
223;2020-10-05;7361;1.1336080822519747;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;3.0;2.0;2.0;0.0;3.0;0.0;2.0;0.0;2.0;0.0
224;2020-10-06;6980;1.120551842815472;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;3.0;2.0;2.0;0.0;3.0;0.0;2.0;0.0;2.0;0.0
225;2020-10-07;8662;1.1134058185847757;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;3.0;2.0;2.0;0.0;3.0;0.0;2.0;0.0;2.0;0.0
226;2020-10-08;8283;1.1104662600552708;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;3.0;2.0;2.0;0.0;3.0;0.0;2.0;0.0;2.0;0.0
227;2020-10-09;8602;1.1093543973047753;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;3.0;2.0;2.0;0.0;3.0;0.0;2.0;0.0;2.0;0.0
228;2020-10-10;8110;1.1082317028926547;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;3.0;2.0;2.0;0.0;3.0;0.0;2.0;0.0;2.0;0.0
229;2020-10-11;8516;1.1054683862476888;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;3.0;2.0;2.0;0.0;3.0;0.0;2.0;0.0;2.0;0.0
230;2020-10-12;8806;1.1013051101110354;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;3.0;2.0;2.0;0.0;3.0;0.0;2.0;0.0;2.0;0.0
231;2020-10-13;8480;1.095226608777222;2.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;2.0;3.0;2.0;2.0;0.0;3.0;0.0;2.0;0.0;2.0;0.0
232;2020-10-14;10116;1.0877062993906939;2.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
233;2020-10-15;9845;1.0774009252177885;2.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
234;2020-10-16;9474;1.063110824878892;2.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
235;2020-10-17;8892;1.044353186362968;2.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
236;2020-10-18;9293;1.0205527244194912;2.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
237;2020-10-19;8761;0.9937087482830451;2.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
238;2020-10-20;8021;0.9653688171316644;2.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
239;2020-10-21;8995;0.9377104744137927;2.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
240;2020-10-22;7896;0.9121235002688582;2.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
241;2020-10-23;7469;0.8896459324305869;2.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
242;2020-10-24;6796;0.8710280894323802;2.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
243;2020-10-25;6533;0.8565083158960901;2.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
244;2020-10-26;6260;0.8470462987249953;2.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
245;2020-10-27;6262;0.8423134585597485;2.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
246;2020-10-28;6338;0.8423001761562436;2.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
247;2020-10-29;5703;0.8460993036160928;2.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
248;2020-10-30;5546;0.8531962364897689;2.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
249;2020-10-31;4959;0.863447206221317;2.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
250;2020-11-01;5160;0.8764750229758724;2.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
251;2020-11-02;5179;0.893023517870842;2.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
252;2020-11-03;4953;0.9120903746409644;2.0;1.0;0.0;0.0;0.0;0.0;2.0;0.0;1.0;1.0;0.0;3.0;1.0;1.0;0.0;0.0;0.0;2.0;0.0;2.0;0.0
253;2020-11-04;5738;0.932634158689353;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
254;2020-11-05;5327;0.9525440702826723;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
255;2020-11-06;5535;0.969449014985037;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
256;2020-11-07;4996;0.9821823876687946;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
257;2020-11-08;5012;0.9901347444169557;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
258;2020-11-09;5099;0.9943010756526132;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
259;2020-11-10;5100;0.9953580140302696;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
260;2020-11-11;5980;0.994167777107433;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
261;2020-11-12;5440;0.9902361175691011;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
262;2020-11-13;5199;0.9834527388760781;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
263;2020-11-14;4693;0.9745644242447791;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
264;2020-11-15;4653;0.9647244815723325;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
265;2020-11-16;4638;0.9573193481170338;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
266;2020-11-17;4392;0.9543781517665603;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
267;2020-11-18;5432;0.9578478550316177;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
268;2020-11-19;4829;0.9676349386716587;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
269;2020-11-20;4862;0.98285965256276;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
270;2020-11-21;4541;1.003167050760938;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
271;2020-11-22;4802;1.0276290807118986;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
272;2020-11-23;4872;1.0571447941553442;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
273;2020-11-24;4937;1.0911160283370394;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
274;2020-11-25;6445;1.12818189092218;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
275;2020-11-26;6664;1.1649174305124825;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
276;2020-11-27;6831;1.1971747301775284;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
277;2020-11-28;6766;1.2216538085026374;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
278;2020-11-29;7052;1.2365459279644324;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
279;2020-11-30;7445;1.2433527810142715;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;3.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
280;2020-12-01;7761;1.2439389487710537;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
281;2020-12-02;9398;1.241026353403412;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
282;2020-12-03;9730;1.2353597583172042;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
283;2020-12-04;9696;1.226892787769893;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
284;2020-12-05;9273;1.2156000347447307;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
285;2020-12-06;9871;1.2011539193999088;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
286;2020-12-07;10055;1.1853774385150058;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
287;2020-12-08;10256;1.1687987460583378;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
288;2020-12-09;12574;1.151584601913276;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
289;2020-12-10;12293;1.1323135761768868;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
290;2020-12-11;11679;1.1089932883359528;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
291;2020-12-12;10702;1.0806745692219433;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
292;2020-12-13;10721;1.0474159311619353;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
293;2020-12-14;10466;1.0116634309121504;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;1.0;0.0;2.0;2.0;2.0;0.0;0.0;0.0;2.0;2.0;2.0;0.0
294;2020-12-15;10039;0.9762504360063292;2.0;2.0;0.0;0.0;0.0;0.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;0.0
295;2020-12-16;10962;0.9438699579022576;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;0.0
296;2020-12-17;9992;0.9162698387360223;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;0.0
297;2020-12-18;8770;0.8945730151500616;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;0.0
298;2020-12-19;8052;0.8792639565910026;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;0.0
299;2020-12-20;7496;0.8706133429941671;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;0.0
300;2020-12-21;7612;0.8693605469270955;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;0.0
301;2020-12-22;8294;0.8746470896672706;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;0.0
302;2020-12-23;9171;0.8847603687481558;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;0.0
303;2020-12-24;8163;0.896891756043993;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;0.0
304;2020-12-25;6909;0.9086240999656844;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;0.0
305;2020-12-26;6559;0.9186170922618245;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;0.0
306;2020-12-27;6772;0.9267589892065992;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;0.0
307;2020-12-28;7186;0.934372351135133;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;0.0
308;2020-12-29;7749;0.940853254109639;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;0.0
309;2020-12-30;8465;0.9444234818026984;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;0.0
310;2020-12-31;7083;0.942630446258103;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;0.0
311;2021-01-01;6716;0.9337458981749663;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;0.0
312;2021-01-02;5907;0.91903123302792;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;0.0
313;2021-01-03;5456;0.9021172139398562;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;0.0
314;2021-01-04;5315;0.8883062434049204;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;0.0
315;2021-01-05;5329;0.8815246749798994;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;0.0
316;2021-01-06;6099;0.8835327613160279;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;3835.0
317;2021-01-07;5873;0.8927325360868074;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;10221.0
318;2021-01-08;5721;0.905728015564595;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;17996.0
319;2021-01-09;5059;0.9188656382358475;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;25760.0
320;2021-01-10;5016;0.9293756467231742;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;33753.0
321;2021-01-11;4865;0.9369501336915571;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;43344.0
322;2021-01-12;4866;0.9415879336459072;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;50390.0
323;2021-01-13;5737;0.9443257815821934;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;56048.0
324;2021-01-14;5286;0.9448496922325949;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;61703.0
325;2021-01-15;5261;0.9420864824057855;2.0;2.0;2.0;2.0;2.0;2.0;2.0;0.0;2.0;2.0;0.0;2.0;2.0;2.0;2.0;0.0;0.0;2.0;3.0;2.0;67128.0
