;Date;No_cases;Workplace;Events;Daycare;Higher Education;Secondary Education;Primary Education;Restaurants/Cafes;Transport;Entertainment;Sports;Indoor;Masks;MassGather50;MassGatherAll;Shops;Outdoor;Religion;Gatherings;Stayhome;Telework;Prikken;Rolling_R
118;2020-06-22;0.005726101479242882;1.0;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.9838521097566937
119;2020-06-23;0.0046126928582789885;1.0;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.9675456985859693
120;2020-06-24;0.0062032766025131225;1.0;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.9501474423397829
121;2020-06-25;0.005169397168760935;1.0;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.9369752509939099
122;2020-06-26;0.0054079847303960555;1.0;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.25;0.5;0.0;0.9325757461696877
123;2020-06-27;0.0046126928582789885;1.0;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.0;0.5;0.0;0.9420426084031587
124;2020-06-28;0.0038174009861619215;1.0;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.0;0.5;0.0;0.96617045196601
125;2020-06-29;0.004215046922220455;1.0;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.0;0.5;0.0;1.0108373299858107
126;2020-06-30;0.004374105296643868;1.0;0.0;0.5;0.5;0.5;0.0;0.5;0.0;0.5;0.5;0.5;0.3333333333333333;0.0;1.0;0.0;0.0;0.5;1.0;0.0;0.5;0.0;1.074660308715302
127;2020-07-01;0.007555272785112136;1.0;0.0;0.5;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.1556986582138447
128;2020-07-02;0.0069985684746301895;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.244627088217798
129;2020-07-03;0.008986798154922856;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.3285664861799424
130;2020-07-04;0.008509623031652617;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.3967237523856026
131;2020-07-05;0.008589152218864323;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.4400705917769532
132;2020-07-06;0.009225385716557977;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.4597932397173492
133;2020-07-07;0.00914585652934627;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.4596898696459255
134;2020-07-08;0.014712899634165739;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.4471922683933327
135;2020-07-09;0.014076666136472085;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.425925329650623
136;2020-07-10;0.016701129314458406;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.3980786992610934
137;2020-07-11;0.011770319707332591;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.3645897820390025
138;2020-07-12;0.014553841259742326;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.3264245449731598
139;2020-07-13;0.013519961825990138;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.2917032627240133
140;2020-07-14;0.015110545570224272;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.263613601577094
141;2020-07-15;0.019405121679656433;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.248800315345374
142;2020-07-16;0.018212183871480832;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.2475698573869398
143;2020-07-17;0.022824876729759823;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.2576023791753197
144;2020-07-18;0.017655479560998888;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.276543230322512
145;2020-07-19;0.019325592492444726;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.2993485568834493
146;2020-07-20;0.02600604421822809;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.325257812713003
147;2020-07-21;0.025369810720534437;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.3504211621385949
148;2020-07-22;0.03785589311277239;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.372041287579036
149;2020-07-23;0.032925083505646574;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.3850136208688657
150;2020-07-24;0.037378717989502146;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.386371840696975
151;2020-07-25;0.03284555431843487;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.3753255452791615
152;2020-07-26;0.03570860505805631;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.3539568613251587
153;2020-07-27;0.04087800222681724;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.3281428742245922
154;2020-07-28;0.04358199459201527;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.3000302088274993
155;2020-07-29;0.05590901860982981;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.2719446971925512
156;2020-07-30;0.047319866390965484;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.2406029760970816
157;2020-07-31;0.05153491331318594;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.2041327890497968
158;2020-08-01;0.047319866390965484;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.1621734967397483
159;2020-08-02;0.04501351996182599;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.1153933555710625
160;2020-08-03;0.041275648162875773;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.070023983980783
161;2020-08-04;0.042229998409416256;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.0292206315715855
162;2020-08-05;0.04938762525846986;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.9972966225707507
163;2020-08-06;0.043025290281533325;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.9748650186541605
164;2020-08-07;0.0474789247653889;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.9603637897992054
165;2020-08-08;0.04191188166056943;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.9514355648184601
166;2020-08-09;0.04016223954191188;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.9449079954635633
167;2020-08-10;0.03888977254652457;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.9405763015747368
168;2020-08-11;0.0368220136790202;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.9376967012502802
169;2020-08-12;0.042229998409416256;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.9380997392047848
170;2020-08-13;0.03992365198027676;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.9427679074089553
171;2020-08-14;0.04016223954191188;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.9519357404469286
172;2020-08-15;0.036185780181326545;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.9658583950270874
173;2020-08-16;0.03753777636392556;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;0.9836254631769901
174;2020-08-17;0.04095753141402895;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;0.0;0.0;0.5;0.0;1.005143718339972
175;2020-08-18;0.03769683473834897;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.0291194047998178
176;2020-08-19;0.046365516144425;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.0553056480968872
177;2020-08-20;0.04644504533163671;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.082090692575619
178;2020-08-21;0.048512804199141085;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.1086308881428792
179;2020-08-22;0.04644504533163671;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.1357091178955874
180;2020-08-23;0.04795609988865914;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.1637153426787281
181;2020-08-24;0.04684269126769525;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.195588957512773
182;2020-08-25;0.049944329568951805;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.2327197269142207
183;2020-08-26;0.07515508191506283;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.2748704472564012
184;2020-08-27;0.08080165420709401;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.3179861593871924
185;2020-08-28;0.07897248290122474;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.3561126487401995
186;2020-08-29;0.07905201208843646;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.3840838099683244
187;2020-08-30;0.09114044854461588;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.3983430856824197
188;2020-08-31;0.09949101320184507;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.400081935796058
189;2020-09-01;0.10012724669953874;1.0;0.0;0.0;0.5;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.3921407377454245
190;2020-09-02;0.12525846985843805;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.3785729551490913
191;2020-09-03;0.1355972641959599;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.361577603900094
192;2020-09-04;0.13233656752027995;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.34299488195066
193;2020-09-05;0.12629234929219024;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.3245369649772611
194;2020-09-06;0.14052807380308574;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.3070908546885618
195;2020-09-07;0.14784475902656274;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.2937873850759392
196;2020-09-08;0.15365038969301734;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.28495397339539
197;2020-09-09;0.20327660251312232;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.2796329607175452
198;2020-09-10;0.20168601876888817;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.2748051077513876
199;2020-09-11;0.20271989820264036;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.2671685419238141
200;2020-09-12;0.1995387307141721;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.2547587834601373
201;2020-09-13;0.19786861778272627;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.2373602203046383
202;2020-09-14;0.202004135517735;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.218179769291106
203;2020-09-15;0.2197391442659456;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.200263315779192
204;2020-09-16;0.27358040400827105;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.1866753144260958
205;2020-09-17;0.25242564020995706;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.1779649841645103
206;2020-09-18;0.25576586607284874;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.1742772148278489
207;2020-09-19;0.2413710831875298;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.175885955140721
208;2020-09-20;0.26697948146969935;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.1825875038330491
209;2020-09-21;0.2706378240814379;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.1969609874016038
210;2020-09-22;0.28678224908541433;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.2187585344292482
211;2020-09-23;0.39358994751073645;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.2465018636754455
212;2020-09-24;0.37498011770319706;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.275817285530569
213;2020-09-25;0.40480356290758707;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.301029564984675
214;2020-09-26;0.4421822808970892;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.317066595148334
215;2020-09-27;0.46389374900588515;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.320420560720199
216;2020-09-28;0.47311913472244316;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;0.5;0.3333333333333333;0.0;0.5;0.0;0.3333333333333333;0.0;1.0;0.0;1.0;0.0;1.3117764297182442
217;2020-09-29;0.47645936058533483;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;0.3333333333333333;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.2925013615372853
218;2020-09-30;0.6013997136949261;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;0.3333333333333333;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.2663917022295157
219;2020-10-01;0.5235406394146652;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;0.3333333333333333;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.2365663084149836
220;2020-10-02;0.5773818991569906;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;0.3333333333333333;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.2060381266283218
221;2020-10-03;0.549069508509623;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;0.3333333333333333;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.1775662830787692
222;2020-10-04;0.5631461746460951;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;0.3333333333333333;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.152522671291486
223;2020-10-05;0.585414347065373;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.1336080822519747
224;2020-10-06;0.5551137267377128;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.120551842815472
225;2020-10-07;0.6888818196278034;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.1134058185847757
226;2020-10-08;0.6587402576745666;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.1104662600552708
227;2020-10-09;0.684110068395101;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.1093543973047753
228;2020-10-10;0.6449817082869413;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.1082317028926547
229;2020-10-11;0.6772705582948942;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.1054683862476888
230;2020-10-12;0.7003340225862892;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.1013051101110354
231;2020-10-13;0.6744075075552728;1.0;0.0;0.0;0.0;0.0;0.0;0.5;0.0;0.5;0.0;1.0;1.0;1.0;1.0;0.0;1.0;0.0;1.0;0.0;1.0;0.0;1.095226608777222
232;2020-10-14;0.8045172578336249;1.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5;0.0;1.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0877062993906939
233;2020-10-15;0.7829648480992524;1.0;0.5;0.0;0.0;0.0;0.0;1.0;0.0;0.5;0.5;0.0;1.0;0.5;0.5;0.0;0.0;0.0;1.0;0.0;1.0;0.0;1.0774009252177885
